,time_stamp,AmbientConditions.AmbientHumidity.U.Actual,Stage1.Output.Measurement7.U.Setpoint,Stage2.Output.Measurement4.U.Actual
1027,2019-03-06 12:11:04,16.63,2.97,0.0
1028,2019-03-06 12:11:17,16.63,2.97,0.0
1029,2019-03-06 12:11:19,16.63,2.97,0.0
1030,2019-03-06 12:11:31,16.63,2.97,0.0
1031,2019-03-06 12:11:32,16.63,2.97,0.0
1032,2019-03-06 12:11:33,16.63,2.97,0.0
1033,2019-03-06 12:11:39,16.63,2.97,0.0
1034,2019-03-06 12:11:44,16.63,2.97,0.0
1035,2019-03-06 12:11:48,16.63,2.97,0.0
1036,2019-03-06 12:11:54,16.63,2.97,0.0
1037,2019-03-06 12:12:03,16.63,2.97,0.0
1038,2019-03-06 12:12:07,16.63,2.97,0.0
1039,2019-03-06 12:12:14,16.63,2.97,0.0
1040,2019-03-06 12:12:15,16.63,2.97,0.0
1041,2019-03-06 12:12:16,16.63,2.97,0.0
1042,2019-03-06 12:12:18,16.63,2.97,0.0
1043,2019-03-06 12:12:32,16.63,2.97,0.0
1044,2019-03-06 12:12:37,16.63,2.97,0.0
1045,2019-03-06 12:12:40,16.63,2.97,0.0
1046,2019-03-06 12:12:43,16.63,2.97,0.0
1047,2019-03-06 12:12:47,16.63,2.97,0.0
1048,2019-03-06 12:13:01,16.63,2.97,0.0
1049,2019-03-06 12:13:02,16.63,2.97,0.0
1050,2019-03-06 12:13:03,16.63,2.97,0.0
1051,2019-03-06 12:13:04,16.63,2.97,0.0
1052,2019-03-06 12:13:05,16.63,2.97,0.0
1053,2019-03-06 12:13:06,16.63,2.97,0.0
1054,2019-03-06 12:13:14,16.63,2.97,0.0
1055,2019-03-06 12:13:16,16.63,2.97,0.0
1056,2019-03-06 12:13:24,16.44,2.97,0.0
1057,2019-03-06 12:13:29,16.44,2.97,0.0
1058,2019-03-06 12:13:45,16.44,2.97,0.0
1059,2019-03-06 12:13:46,16.44,2.97,0.0
1060,2019-03-06 12:13:47,16.44,2.97,0.0
1061,2019-03-06 12:13:51,16.44,2.97,0.0
1062,2019-03-06 12:13:52,16.44,2.97,0.0
1063,2019-03-06 12:13:54,16.44,2.97,0.0
1064,2019-03-06 12:14:01,16.44,2.97,0.0
1065,2019-03-06 12:14:03,16.44,2.97,0.0
1066,2019-03-06 12:14:06,16.44,2.97,0.0
1067,2019-03-06 12:14:07,16.44,2.97,0.0
1068,2019-03-06 12:14:08,16.44,2.97,0.0
1069,2019-03-06 12:14:11,16.44,2.97,0.0
1070,2019-03-06 12:14:12,16.44,2.97,0.0
1071,2019-03-06 12:14:15,16.44,2.97,0.0
1072,2019-03-06 12:14:18,16.44,2.97,0.0
1073,2019-03-06 12:14:37,16.44,2.97,0.0
1074,2019-03-06 12:14:39,16.44,2.97,0.0
1075,2019-03-06 12:14:41,16.44,2.97,0.0
1076,2019-03-06 12:14:51,16.44,2.97,0.0
1077,2019-03-06 12:14:54,16.44,2.97,0.0
1078,2019-03-06 12:15:01,16.44,2.97,0.0
1079,2019-03-06 12:15:11,16.44,2.97,0.0
1080,2019-03-06 12:15:18,16.44,2.97,0.0
1081,2019-03-06 12:15:21,16.44,2.97,0.0
1082,2019-03-06 12:15:23,16.44,2.97,0.0
1083,2019-03-06 12:15:41,16.44,2.97,0.0
1084,2019-03-06 12:15:43,16.44,2.97,0.0
1085,2019-03-06 12:15:45,16.44,2.97,0.0
1086,2019-03-06 12:15:46,16.44,2.97,0.0
1087,2019-03-06 12:15:48,16.44,2.97,0.0
1088,2019-03-06 12:15:49,16.44,2.97,0.0
1089,2019-03-06 12:15:56,16.44,2.97,0.0
1090,2019-03-06 12:16:02,16.44,2.97,0.0
1091,2019-03-06 12:16:11,16.44,2.97,0.0
1092,2019-03-06 12:16:23,16.44,2.97,0.0
1093,2019-03-06 12:16:30,16.44,2.97,0.0
1094,2019-03-06 12:16:41,16.44,2.97,0.0
1095,2019-03-06 12:16:44,16.44,2.97,0.0
1096,2019-03-06 12:16:46,16.44,2.97,0.0
1097,2019-03-06 12:16:47,16.44,2.97,0.0
1098,2019-03-06 12:16:52,16.44,2.97,0.0
1099,2019-03-06 12:16:54,16.44,2.97,0.0
1100,2019-03-06 12:17:00,16.44,2.97,0.0
1101,2019-03-06 12:17:01,16.44,2.97,0.0
1102,2019-03-06 12:17:02,16.44,2.97,0.0
1103,2019-03-06 12:17:05,16.44,2.97,0.0
1104,2019-03-06 12:17:11,16.44,2.97,0.0
1105,2019-03-06 12:17:17,16.44,2.97,0.0
1106,2019-03-06 12:17:30,16.44,2.97,0.0
1107,2019-03-06 12:17:33,16.44,2.97,0.0
1108,2019-03-06 12:17:34,16.44,2.97,0.0
1109,2019-03-06 12:17:41,16.44,2.97,0.0
1110,2019-03-06 12:17:46,16.44,2.97,0.0
1111,2019-03-06 12:17:54,16.44,2.97,0.0
1112,2019-03-06 12:18:07,16.44,2.97,0.0
1113,2019-03-06 12:18:11,16.44,2.97,0.0
1114,2019-03-06 12:18:15,16.44,2.97,0.0
1115,2019-03-06 12:18:19,16.44,2.97,0.0
1116,2019-03-06 12:18:20,16.44,2.97,0.0
1117,2019-03-06 12:18:23,16.25,2.97,0.0
1118,2019-03-06 12:18:31,16.25,2.97,0.0
1119,2019-03-06 12:18:45,16.25,2.97,0.0
1120,2019-03-06 12:18:48,16.25,2.97,0.0
1121,2019-03-06 12:18:51,16.25,2.97,0.0
1122,2019-03-06 12:18:58,16.25,2.97,0.0
1123,2019-03-06 12:18:59,16.25,2.97,0.0
1124,2019-03-06 12:19:01,16.25,2.97,0.0
1125,2019-03-06 12:19:04,16.25,2.97,0.0
1126,2019-03-06 12:19:06,16.25,2.97,0.0
1127,2019-03-06 12:19:10,16.25,2.97,0.0
1128,2019-03-06 12:19:12,16.25,2.97,0.0
1129,2019-03-06 12:19:36,16.25,2.97,0.0
1130,2019-03-06 12:19:38,16.25,2.97,0.0
1131,2019-03-06 12:19:39,16.25,2.97,0.0
1132,2019-03-06 12:19:40,16.25,2.97,0.0
1133,2019-03-06 12:19:42,16.25,2.97,0.0
1134,2019-03-06 12:19:53,16.25,2.97,0.0
1135,2019-03-06 12:19:54,16.25,2.97,0.0
1136,2019-03-06 12:19:55,16.25,2.97,0.0
1137,2019-03-06 12:20:05,16.25,2.97,0.0
1138,2019-03-06 12:20:07,16.25,2.97,0.0
1139,2019-03-06 12:20:08,16.25,2.97,0.0
1140,2019-03-06 12:20:09,16.25,2.97,0.0
1141,2019-03-06 12:20:10,16.25,2.97,0.0
1142,2019-03-06 12:20:12,16.25,2.97,0.0
1143,2019-03-06 12:20:14,16.25,2.97,0.0
1144,2019-03-06 12:20:15,16.25,2.97,0.0
1145,2019-03-06 12:20:18,16.25,2.97,0.0
1146,2019-03-06 12:20:21,16.25,2.97,0.0
1147,2019-03-06 12:20:25,16.25,2.97,0.0
1148,2019-03-06 12:20:28,16.25,2.97,0.0
1149,2019-03-06 12:20:29,16.25,2.97,0.0
1150,2019-03-06 12:20:33,16.25,2.97,0.0
1151,2019-03-06 12:20:35,16.25,2.97,0.0
1152,2019-03-06 12:20:44,16.25,2.97,0.0
1153,2019-03-06 12:20:49,16.25,2.97,0.0
1154,2019-03-06 12:20:53,16.25,2.97,0.0
1155,2019-03-06 12:20:57,16.25,2.97,0.0
1156,2019-03-06 12:21:04,16.25,2.97,0.0
1157,2019-03-06 12:21:10,16.25,2.97,0.0
1158,2019-03-06 12:21:12,16.25,2.97,0.0
1159,2019-03-06 12:21:13,16.25,2.97,0.0
1160,2019-03-06 12:21:20,16.25,2.97,0.0
1161,2019-03-06 12:21:24,16.25,2.97,0.0
1162,2019-03-06 12:21:33,16.25,2.97,0.0
1163,2019-03-06 12:21:36,16.25,2.97,0.0
1164,2019-03-06 12:21:41,16.25,2.97,0.0
1165,2019-03-06 12:21:43,16.25,2.97,0.0
1166,2019-03-06 12:21:52,16.25,2.97,0.0
1167,2019-03-06 12:22:02,16.25,2.97,0.0
1168,2019-03-06 12:22:06,16.25,2.97,0.0
1169,2019-03-06 12:22:14,16.25,2.97,0.0
1170,2019-03-06 12:22:24,16.25,2.97,0.0
1171,2019-03-06 12:22:31,16.25,2.97,0.0
1172,2019-03-06 12:22:32,16.25,2.97,0.0
1173,2019-03-06 12:22:37,16.25,2.97,0.0
1174,2019-03-06 12:22:38,16.25,2.97,0.0
1175,2019-03-06 12:22:40,16.25,2.97,0.0
1176,2019-03-06 12:22:45,16.25,2.97,0.0
1177,2019-03-06 12:23:00,16.25,2.97,0.0
1178,2019-03-06 12:23:09,16.25,2.97,0.0
1179,2019-03-06 12:23:13,16.25,2.97,0.0
1180,2019-03-06 12:23:17,16.25,2.97,0.0
1181,2019-03-06 12:23:22,16.25,2.97,0.0
1182,2019-03-06 12:23:24,15.93,2.97,0.0
1183,2019-03-06 12:23:25,15.93,2.97,0.0
1184,2019-03-06 12:23:31,15.93,2.97,0.0
1185,2019-03-06 12:23:37,15.93,2.97,0.0
1186,2019-03-06 12:23:40,15.93,2.97,0.0
1187,2019-03-06 12:23:45,15.93,2.97,0.0
1188,2019-03-06 12:24:06,15.93,2.97,0.0
1189,2019-03-06 12:24:12,15.93,2.97,0.0
1190,2019-03-06 12:24:15,15.93,2.97,0.0
1191,2019-03-06 12:24:20,15.93,2.97,0.0
1192,2019-03-06 12:24:21,15.93,2.97,0.0
1193,2019-03-06 12:24:27,15.93,2.97,0.0
1194,2019-03-06 12:24:29,15.93,2.97,0.0
1195,2019-03-06 12:24:36,15.93,2.97,0.0
1196,2019-03-06 12:24:37,15.93,2.97,0.0
1197,2019-03-06 12:24:43,15.93,2.97,0.0
1198,2019-03-06 12:24:49,15.93,2.97,0.0
1199,2019-03-06 12:24:50,15.93,2.97,0.0
1200,2019-03-06 12:24:51,15.93,2.97,0.0
1201,2019-03-06 12:24:59,15.93,2.97,0.0
1202,2019-03-06 12:25:02,15.93,2.97,0.0
1203,2019-03-06 12:25:04,15.93,2.97,0.0
1204,2019-03-06 12:25:06,15.93,2.97,0.0
1205,2019-03-06 12:25:07,15.93,2.97,0.0
1206,2019-03-06 12:25:13,15.93,2.97,0.0
1207,2019-03-06 12:25:16,15.93,2.97,0.0
1208,2019-03-06 12:25:17,15.93,2.97,0.0
1209,2019-03-06 12:25:21,15.93,2.97,0.0
1210,2019-03-06 12:25:33,15.93,2.97,0.0
1211,2019-03-06 12:25:43,15.93,2.97,0.0
1212,2019-03-06 12:25:46,15.93,2.97,0.0
1213,2019-03-06 12:25:48,15.93,2.97,0.0
1214,2019-03-06 12:26:04,15.93,2.97,0.0
1215,2019-03-06 12:26:08,15.93,2.97,0.0
1216,2019-03-06 12:26:09,15.93,2.97,0.0
1217,2019-03-06 12:26:13,15.93,2.97,0.0
1218,2019-03-06 12:26:23,15.93,2.97,0.0
1219,2019-03-06 12:26:30,15.93,2.97,0.0
1220,2019-03-06 12:26:31,15.93,2.97,0.0
1221,2019-03-06 12:26:36,15.93,2.97,0.0
1222,2019-03-06 12:26:41,15.93,2.97,0.0
1223,2019-03-06 12:26:43,15.93,2.97,0.0
1224,2019-03-06 12:26:47,15.93,2.97,0.0
1225,2019-03-06 12:26:48,15.93,2.97,0.0
1226,2019-03-06 12:27:04,15.93,2.97,0.0
1227,2019-03-06 12:27:06,15.93,2.97,0.0
1228,2019-03-06 12:27:20,15.93,2.97,0.0
1229,2019-03-06 12:27:21,15.93,2.97,0.0
1230,2019-03-06 12:27:25,15.93,2.97,0.0
1231,2019-03-06 12:27:34,15.93,2.97,0.0
1232,2019-03-06 12:27:41,15.93,2.97,0.0
1233,2019-03-06 12:27:57,15.93,2.97,0.0
1234,2019-03-06 12:28:10,15.93,2.97,0.0
1235,2019-03-06 12:28:17,15.93,2.97,0.0
1236,2019-03-06 12:28:21,15.93,2.97,0.0
1237,2019-03-06 12:28:23,15.93,2.97,0.0
1238,2019-03-06 12:28:33,15.34,2.97,0.0
1239,2019-03-06 12:28:38,15.34,2.97,0.0
1240,2019-03-06 12:28:41,15.34,2.97,0.0
1241,2019-03-06 12:28:43,15.34,2.97,0.0
1242,2019-03-06 12:28:47,15.34,2.97,0.0
1243,2019-03-06 12:28:48,15.34,2.97,0.0
1244,2019-03-06 12:28:58,15.34,2.97,0.0
1245,2019-03-06 12:29:02,15.34,2.97,0.0
1246,2019-03-06 12:29:11,15.34,2.97,0.0
1247,2019-03-06 12:29:14,15.34,2.97,0.0
1248,2019-03-06 12:29:16,15.34,2.97,0.0
1249,2019-03-06 12:29:17,15.34,2.97,0.0
1250,2019-03-06 12:29:26,15.34,2.97,0.0
1251,2019-03-06 12:29:30,15.34,2.97,0.0
1252,2019-03-06 12:29:35,15.34,2.97,0.0
1253,2019-03-06 12:29:47,15.34,2.97,0.0
1254,2019-03-06 12:30:02,15.34,2.97,0.0
1255,2019-03-06 12:30:08,15.34,2.97,0.0
1256,2019-03-06 12:30:10,15.34,2.97,0.0
1257,2019-03-06 12:30:17,15.34,2.97,0.0
1258,2019-03-06 12:30:20,15.34,2.97,0.0
1259,2019-03-06 12:30:22,15.34,2.97,0.0
1260,2019-03-06 12:30:36,15.34,2.97,0.0
1261,2019-03-06 12:30:40,15.34,2.97,0.0
1262,2019-03-06 12:30:49,15.34,2.97,0.0
1263,2019-03-06 12:30:50,15.34,2.97,0.0
1264,2019-03-06 12:30:56,15.34,2.97,0.0
1265,2019-03-06 12:31:13,15.34,2.97,0.0
1266,2019-03-06 12:31:17,15.34,2.97,0.0
1267,2019-03-06 12:31:18,15.34,2.97,0.0
1268,2019-03-06 12:31:20,15.34,2.97,0.0
1269,2019-03-06 12:31:24,15.34,2.97,0.0
1270,2019-03-06 12:31:28,15.34,2.97,0.0
1271,2019-03-06 12:31:36,15.34,2.97,0.0
1272,2019-03-06 12:31:42,15.34,2.97,0.0
1273,2019-03-06 12:31:50,15.34,2.97,0.0
1274,2019-03-06 12:31:51,15.34,2.97,0.0
1275,2019-03-06 12:31:58,15.34,2.97,0.0
1276,2019-03-06 12:32:08,15.34,2.97,0.0
1277,2019-03-06 12:32:11,15.34,2.97,0.0
1278,2019-03-06 12:32:20,15.34,2.97,0.0
1279,2019-03-06 12:32:21,15.34,2.97,0.0
1280,2019-03-06 12:32:26,15.34,2.97,0.0
1281,2019-03-06 12:32:31,15.34,2.97,0.0
1282,2019-03-06 12:32:33,15.34,2.97,0.0
1283,2019-03-06 12:32:39,15.34,2.97,0.0
1284,2019-03-06 12:32:41,15.34,2.97,0.0
1285,2019-03-06 12:32:44,15.34,2.97,0.0
1286,2019-03-06 12:32:46,15.34,2.97,0.0
1287,2019-03-06 12:33:05,15.34,2.97,0.0
1288,2019-03-06 12:33:06,15.34,2.97,0.0
1289,2019-03-06 12:33:08,15.34,2.97,0.0
1290,2019-03-06 12:33:13,15.34,2.97,0.0
1291,2019-03-06 12:33:18,15.34,2.97,0.0
1292,2019-03-06 12:33:30,15.63,2.97,0.0
1293,2019-03-06 12:33:31,15.63,2.97,0.0
1294,2019-03-06 12:33:32,15.63,2.97,0.0
1295,2019-03-06 12:33:35,15.63,2.97,0.0
1296,2019-03-06 12:33:41,15.63,2.97,0.0
1297,2019-03-06 12:34:00,15.63,2.97,0.0
1298,2019-03-06 12:34:02,15.63,2.97,0.0
1299,2019-03-06 12:34:08,15.63,2.97,0.0
1300,2019-03-06 12:34:13,15.63,2.97,0.0
1301,2019-03-06 12:34:14,15.63,2.97,0.0
1302,2019-03-06 12:34:19,15.63,2.97,0.0
1303,2019-03-06 12:34:22,15.63,2.97,0.0
1304,2019-03-06 12:34:32,15.63,2.97,0.0
1305,2019-03-06 12:34:46,15.63,2.97,0.0
1306,2019-03-06 12:34:50,15.63,2.97,0.0
1307,2019-03-06 12:34:52,15.63,2.97,0.0
1308,2019-03-06 12:34:54,15.63,2.97,0.0
1309,2019-03-06 12:34:56,15.63,2.97,0.0
1310,2019-03-06 12:35:02,15.63,2.97,0.0
1311,2019-03-06 12:35:07,15.63,2.97,0.0
1312,2019-03-06 12:35:10,15.63,2.97,0.0
1313,2019-03-06 12:35:15,15.63,2.97,0.0
1314,2019-03-06 12:35:17,15.63,2.97,0.0
1315,2019-03-06 12:35:18,15.63,2.97,0.0
1316,2019-03-06 12:35:19,15.63,2.97,0.0
1317,2019-03-06 12:35:22,15.63,2.97,0.0
1318,2019-03-06 12:35:28,15.63,2.97,0.0
1319,2019-03-06 12:35:34,15.63,2.97,0.0
1320,2019-03-06 12:35:37,15.63,2.97,0.0
1321,2019-03-06 12:35:43,15.63,2.97,0.0
1322,2019-03-06 12:35:44,15.63,2.97,0.0
1323,2019-03-06 12:35:45,15.63,2.97,0.0
1324,2019-03-06 12:35:51,15.63,2.97,0.0
1325,2019-03-06 12:35:59,15.63,2.97,0.0
1326,2019-03-06 12:36:01,15.63,2.97,0.0
1327,2019-03-06 12:36:02,15.63,2.97,0.0
1328,2019-03-06 12:36:06,15.63,2.97,0.0
1329,2019-03-06 12:36:23,15.63,2.97,0.0
1330,2019-03-06 12:36:26,15.63,2.97,0.0
1331,2019-03-06 12:36:29,15.63,2.97,0.0
1332,2019-03-06 12:36:39,15.63,2.97,0.0
1333,2019-03-06 12:36:44,15.63,2.97,0.0
1334,2019-03-06 12:36:47,15.63,2.97,0.0
1335,2019-03-06 12:36:50,15.63,2.97,0.0
1336,2019-03-06 12:37:02,15.63,2.97,0.0
1337,2019-03-06 12:37:03,15.63,2.97,0.0
1338,2019-03-06 12:37:17,15.63,2.97,0.0
1339,2019-03-06 12:37:28,15.63,2.97,0.0
1340,2019-03-06 12:37:30,15.63,2.97,0.0
1341,2019-03-06 12:37:36,15.63,2.97,0.0
1342,2019-03-06 12:37:45,15.63,2.97,0.0
1343,2019-03-06 12:37:50,15.63,2.97,0.0
1344,2019-03-06 12:37:51,15.63,2.97,0.0
1345,2019-03-06 12:37:52,15.63,2.97,0.0
1346,2019-03-06 12:38:01,15.63,2.97,0.0
1347,2019-03-06 12:38:02,15.63,2.97,0.0
1348,2019-03-06 12:38:06,15.63,2.97,0.0
1349,2019-03-06 12:38:09,15.63,2.97,0.0
1350,2019-03-06 12:38:10,15.63,2.97,0.0
1351,2019-03-06 12:38:13,15.63,2.97,0.0
1352,2019-03-06 12:38:14,15.63,2.97,0.0
1353,2019-03-06 12:38:16,15.63,2.97,0.0
1354,2019-03-06 12:38:29,15.54,2.97,0.0
1355,2019-03-06 12:38:36,15.54,2.97,0.0
1356,2019-03-06 12:38:40,15.54,2.97,0.0
1357,2019-03-06 12:38:46,15.54,2.97,0.0
1358,2019-03-06 12:38:52,15.54,2.97,0.0
1359,2019-03-06 12:38:56,15.54,2.97,0.0
1360,2019-03-06 12:38:58,15.54,2.97,0.0
1361,2019-03-06 12:39:01,15.54,2.97,0.0
1362,2019-03-06 12:39:12,15.54,2.97,0.0
1363,2019-03-06 12:39:15,15.54,2.97,0.0
1364,2019-03-06 12:39:24,15.54,2.97,0.0
1365,2019-03-06 12:39:30,15.54,2.97,0.0
1366,2019-03-06 12:39:32,15.54,2.97,0.0
1367,2019-03-06 12:39:39,15.54,2.97,0.0
1368,2019-03-06 12:39:50,15.54,2.97,0.0
1369,2019-03-06 12:39:55,15.54,2.97,0.0
1370,2019-03-06 12:39:57,15.54,2.97,0.0
1371,2019-03-06 12:39:58,15.54,2.97,0.0
1372,2019-03-06 12:40:00,15.54,2.97,0.0
1373,2019-03-06 12:40:07,15.54,2.97,0.0
1374,2019-03-06 12:40:10,15.54,2.97,0.0
1375,2019-03-06 12:40:17,15.54,2.97,0.0
1376,2019-03-06 12:40:27,15.54,2.97,0.0
1377,2019-03-06 12:40:32,15.54,2.97,0.0
1378,2019-03-06 12:40:33,15.54,2.97,0.0
1379,2019-03-06 12:40:36,15.54,2.97,0.0
1380,2019-03-06 12:40:42,15.54,2.97,0.0
1381,2019-03-06 12:40:48,15.54,2.97,0.0
1382,2019-03-06 12:40:54,15.54,2.97,0.0
1383,2019-03-06 12:40:58,15.54,2.97,0.0
1384,2019-03-06 12:41:02,15.54,2.97,0.0
1385,2019-03-06 12:41:11,15.54,2.97,0.0
1386,2019-03-06 12:41:17,15.54,2.97,0.0
1387,2019-03-06 12:41:18,15.54,2.97,0.0
1388,2019-03-06 12:41:19,15.54,2.97,0.0
1389,2019-03-06 12:41:22,15.54,2.97,0.0
1390,2019-03-06 12:41:28,15.54,2.97,0.0
1391,2019-03-06 12:41:33,15.54,2.97,0.0
1392,2019-03-06 12:41:38,15.54,2.97,0.0
1393,2019-03-06 12:41:39,15.54,2.97,0.0
1394,2019-03-06 12:41:45,15.54,2.97,0.0
1395,2019-03-06 12:41:48,15.54,2.97,0.0
1396,2019-03-06 12:41:54,15.54,2.97,0.0
1397,2019-03-06 12:41:59,15.54,2.97,0.0
1398,2019-03-06 12:42:08,15.54,2.97,0.0
1399,2019-03-06 12:42:10,15.54,2.97,0.0
1400,2019-03-06 12:42:11,15.54,2.97,0.0
1401,2019-03-06 12:42:15,15.54,2.97,0.0
1402,2019-03-06 12:42:17,15.54,2.97,0.0
1403,2019-03-06 12:42:18,15.54,2.97,0.0
1404,2019-03-06 12:42:20,15.54,2.97,0.0
1405,2019-03-06 12:42:25,15.54,2.97,0.0
1406,2019-03-06 12:42:26,15.54,2.97,0.0
1407,2019-03-06 12:42:34,15.54,2.97,0.0
1408,2019-03-06 12:42:37,15.54,2.97,0.0
1409,2019-03-06 12:42:39,15.54,2.97,0.0
1410,2019-03-06 12:42:44,15.54,2.97,0.0
1411,2019-03-06 12:42:46,15.54,2.97,0.0
1412,2019-03-06 12:42:52,15.54,2.97,0.0
1413,2019-03-06 12:42:57,15.54,2.97,0.0
1414,2019-03-06 12:42:58,15.54,2.97,0.0
1415,2019-03-06 12:43:01,15.54,2.97,0.0
1416,2019-03-06 12:43:07,15.54,2.97,0.0
1417,2019-03-06 12:43:08,15.54,2.97,0.0
1418,2019-03-06 12:43:10,15.54,2.97,0.0
1419,2019-03-06 12:43:14,15.54,2.97,0.0
1420,2019-03-06 12:43:17,15.54,2.97,0.0
1421,2019-03-06 12:43:24,15.22,2.97,0.0
1422,2019-03-06 12:43:30,15.22,2.97,0.0
1423,2019-03-06 12:43:31,15.22,2.97,0.0
1424,2019-03-06 12:43:36,15.22,2.97,0.0
1425,2019-03-06 12:43:37,15.22,2.97,0.0
1426,2019-03-06 12:43:41,15.22,2.97,0.0
1427,2019-03-06 12:43:43,15.22,2.97,0.0
1428,2019-03-06 12:43:44,15.22,2.97,0.0
1429,2019-03-06 12:43:46,15.22,2.97,0.0
1430,2019-03-06 12:43:49,15.22,2.97,0.0
1431,2019-03-06 12:43:56,15.22,2.97,0.0
1432,2019-03-06 12:43:57,15.22,2.97,0.0
1433,2019-03-06 12:44:01,15.22,2.97,0.0
1434,2019-03-06 12:44:02,15.22,2.97,0.0
1435,2019-03-06 12:44:03,15.22,2.97,0.0
1436,2019-03-06 12:44:10,15.22,2.97,0.0
1437,2019-03-06 12:44:12,15.22,2.97,0.0
1438,2019-03-06 12:44:13,15.22,2.97,0.0
1439,2019-03-06 12:44:20,15.22,2.97,0.0
1440,2019-03-06 12:44:30,15.22,2.97,0.0
1441,2019-03-06 12:44:33,15.22,2.97,0.0
1442,2019-03-06 12:44:39,15.22,2.97,0.0
1443,2019-03-06 12:44:44,15.22,2.97,0.0
1444,2019-03-06 12:44:45,15.22,2.97,0.0
1445,2019-03-06 12:44:55,15.22,2.97,0.0
1446,2019-03-06 12:45:00,15.22,2.97,0.0
1447,2019-03-06 12:45:02,15.22,2.97,0.0
1448,2019-03-06 12:45:04,15.22,2.97,0.0
1449,2019-03-06 12:45:09,15.22,2.97,0.0
1450,2019-03-06 12:45:10,15.22,2.97,0.0
1451,2019-03-06 12:45:11,15.22,2.97,0.0
1452,2019-03-06 12:45:13,15.22,2.97,0.0
1453,2019-03-06 12:45:17,15.22,2.97,0.0
1454,2019-03-06 12:45:18,15.22,2.97,0.0
1455,2019-03-06 12:45:39,15.22,2.97,0.0
1456,2019-03-06 12:45:49,15.22,2.97,0.0
1457,2019-03-06 12:45:50,15.22,2.97,0.0
1458,2019-03-06 12:45:54,15.22,2.97,0.0
1459,2019-03-06 12:46:01,15.22,2.97,0.0
1460,2019-03-06 12:46:08,15.22,2.97,0.0
1461,2019-03-06 12:46:11,15.22,2.97,0.0
1462,2019-03-06 12:46:12,15.22,2.97,0.0
1463,2019-03-06 12:46:13,15.22,2.97,0.0
1464,2019-03-06 12:46:15,15.22,2.97,0.0
1465,2019-03-06 12:46:17,15.22,2.97,0.0
1466,2019-03-06 12:46:18,15.22,2.97,0.0
1467,2019-03-06 12:46:21,15.22,2.97,0.0
1468,2019-03-06 12:46:24,15.22,2.97,0.0
1469,2019-03-06 12:46:34,15.22,2.97,0.0
1470,2019-03-06 12:46:36,15.22,2.97,0.0
1471,2019-03-06 12:46:37,15.22,2.97,0.0
1472,2019-03-06 12:46:42,15.22,2.97,0.0
1473,2019-03-06 12:46:53,15.22,2.97,0.0
1474,2019-03-06 12:46:54,15.22,2.97,0.0
1475,2019-03-06 12:46:56,15.22,2.97,0.0
1476,2019-03-06 12:47:02,15.22,2.97,0.0
1477,2019-03-06 12:47:04,15.22,2.97,0.0
1478,2019-03-06 12:47:07,15.22,2.97,0.0
1479,2019-03-06 12:47:16,15.22,2.97,0.0
1480,2019-03-06 12:47:18,15.22,2.97,0.0
1481,2019-03-06 12:47:21,15.22,2.97,0.0
1482,2019-03-06 12:47:24,15.22,2.97,0.0
1483,2019-03-06 12:47:25,15.22,2.97,0.0
1484,2019-03-06 12:47:31,15.22,2.97,0.0
1485,2019-03-06 12:47:35,15.22,2.97,0.0
1486,2019-03-06 12:47:36,15.22,2.97,0.0
1487,2019-03-06 12:47:37,15.22,2.97,0.0
1488,2019-03-06 12:47:38,15.22,2.97,0.0
1489,2019-03-06 12:47:47,15.22,2.97,0.0
1490,2019-03-06 12:47:48,15.22,2.97,0.0
1491,2019-03-06 12:47:49,15.22,2.97,0.0
1492,2019-03-06 12:47:51,15.22,2.97,0.0
1493,2019-03-06 12:48:01,15.22,2.97,0.0
1494,2019-03-06 12:48:03,15.22,2.97,0.0
1495,2019-03-06 12:48:15,15.22,2.97,0.0
1496,2019-03-06 12:48:21,15.22,2.97,0.0
1497,2019-03-06 12:48:24,15.12,2.97,0.0
1498,2019-03-06 12:48:27,15.12,2.97,0.0
1499,2019-03-06 12:48:34,15.12,2.97,0.0
1500,2019-03-06 12:48:35,15.12,2.97,0.0
1501,2019-03-06 12:48:38,15.12,2.97,0.0
1502,2019-03-06 12:48:41,15.12,2.97,0.0
1503,2019-03-06 12:48:45,15.12,2.97,0.0
1504,2019-03-06 12:48:46,15.12,2.97,0.0
1505,2019-03-06 12:48:48,15.12,2.97,0.0
1506,2019-03-06 12:49:07,15.12,2.97,0.0
1507,2019-03-06 12:49:12,15.12,2.97,0.0
1508,2019-03-06 12:49:14,15.12,2.97,0.0
1509,2019-03-06 12:49:19,15.12,2.97,0.0
1510,2019-03-06 12:49:20,15.12,2.97,0.0
1511,2019-03-06 12:49:23,15.12,2.97,0.0
1512,2019-03-06 12:49:25,15.12,2.97,0.0
1513,2019-03-06 12:49:26,15.12,2.97,0.0
1514,2019-03-06 12:49:27,15.12,2.97,0.0
1515,2019-03-06 12:49:34,15.12,2.97,0.0
1516,2019-03-06 12:49:35,15.12,2.97,0.0
1517,2019-03-06 12:49:42,15.12,2.97,0.0
1518,2019-03-06 12:49:43,15.12,2.97,0.0
1519,2019-03-06 12:49:48,15.12,2.97,0.0
1520,2019-03-06 12:50:01,15.12,2.97,0.0
1521,2019-03-06 12:50:05,15.12,2.97,0.0
1522,2019-03-06 12:50:17,15.12,2.97,0.0
1523,2019-03-06 12:50:18,15.12,2.97,0.0
